[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/cef791548925eafe8d06.bundle.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/common-modules.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/common-modules.min.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/common.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/common.min.js
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/common.min.js.LICENSE.txt
[2024-11-09 06:11:31] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/container-converter.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/container-converter.min.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/container.0fe1d3abe4a4fd76f033.bundle.min.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/container.1defadbf74ae3af5a41b.bundle.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/counter.02cef29c589e742d4c8c.bundle.min.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/counter.76b7d2e97fab58558ee8.bundle.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/dev-tools.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/dev-tools.min.js
[2024-11-09 06:11:32] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/e3ad248eb0b0a0144cc5.bundle.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-document.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/f0a189c7b01c3881792d.bundle.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/f44354f947a948ef36c9.bundle.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/frontend.js
[2024-11-09 06:11:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.624de4dfcf054f3ddaa7.bundle.min.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.eb05c92d71778c099df7.bundle.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-library.0415ff95f9e449f27766.bundle.js
[2024-11-09 06:11:34] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/kit-library.c5dcf4fb963fcd4cfbac.bundle.min.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/lightbox.d127324283e2e75b5eed.bundle.min.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/lightbox.f78a835da5a5c5ca6d5b.bundle.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-11-09 06:11:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/new-template.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/notes.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/onboarding.276dc41e63f17732408f.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/onboarding.3e3dea382a15b3aaa603.bundle.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/preloaded-modules.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/progress.76cabc81514569f4de82.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/progress.ca55d33bb06cee4e6f02.bundle.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/tabs.b358a47f052794b89da0.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/text-editor.26e9c597fc0c1765a519.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/text-path.2d22c4c6bb5b646b2a49.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/text-path.a6b134c018b7fd744e84.bundle.min.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/toggle.275b387e0126af4abc73.bundle.js
[2024-11-09 06:11:36] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
